id,player_cost,first_name,second_name,player_form,status,minutes,player_position,goals_scored,assists,clean_sheets,expected_goals,expected_assists,goals_conceded,expected_goals_conceded,influence,creativity,threat,bonus,penalties_saved,saves,yellow_cards,red_cards,gw1_points,gw2_points,gw3_points,gw4_points,gw5_points,team_name,team_form,team_strength,total_points
1,5.4,Fábio,Ferreira Vieira,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Arsenal,,5,0.0
2,6.8,Gabriel,Fernando de Jesus,0.3,Available,18,FWD,0,0,0,0.00,0.00,1,0.97,10.2,0.8,0.0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,Arsenal,,5,1.0
3,6.1,Gabriel,dos Santos Magalhães,8.0,Available,450,DEF,2,0,3,1.00,0.06,3,6.48,170.6,25.6,92.0,4,0,0,1,0,6.0,6.0,2.0,15.0,7.0,Arsenal,,5,36.0
4,8.1,Kai,Havertz,4.0,Available,450,FWD,2,1,3,1.63,0.12,3,6.48,136.0,60.4,144.0,5,0,0,0,0,12.0,2.0,8.0,2.0,2.0,Arsenal,,5,26.0
5,4.0,Karl,Hein,0.0,Unavailable,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Arsenal,,5,0.0
6,5.5,Jurriën,Timber,2.7,Available,358,DEF,0,0,2,0.07,0.05,2,5.24,41.6,17.2,21.0,0,0,0,2,0,1.0,6.0,1.0,5.0,2.0,Arsenal,,5,15.0
7,4.9,Jorge Luiz,Frello Filho,0.7,Available,90,MID,0,0,1,0.00,0.00,0,0.74,0.4,1.8,0.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0,Arsenal,,5,2.0
8,4.8,Jakub,Kiwior,0.3,Available,16,DEF,0,0,0,0.00,0.00,1,0.99,5.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,Arsenal,,5,1.0
9,6.9,Gabriel,Martinelli Silva,3.0,Available,335,MID,0,1,3,0.25,0.80,1,4.33,68.0,114.1,70.0,0,0,0,0,0,3.0,3.0,1.0,3.0,5.0,Arsenal,,5,15.0
12,4.5,Ethan,Nwaneri,0.3,Available,4,MID,0,0,0,0.00,0.00,0,0.09,8.2,0.4,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,Arsenal,,5,1.0
13,8.2,Martin,Ødegaard,0.7,Injured,253,MID,0,0,2,0.46,0.74,1,2.93,34.4,75.0,60.0,0,0,0,1,0,3.0,2.0,2.0,0.0,0.0,Arsenal,,5,7.0
15,5.6,David,Raya Martin,5.0,Available,450,GKP,0,0,3,0.00,0.01,3,6.48,193.8,0.0,0.0,6,0,23,1,0,8.0,10.0,2.0,9.0,4.0,Arsenal,,5,33.0
16,6.3,Declan,Rice,-0.3,Available,312,MID,0,0,2,0.19,0.20,3,3.84,42.0,28.4,37.0,0,0,0,2,1,3.0,2.0,-2.0,0.0,1.0,Arsenal,,5,4.0
17,10.0,Bukayo,Saka,5.7,Available,386,MID,1,5,3,1.40,1.43,2,4.65,172.4,174.1,206.0,4,0,0,1,0,12.0,6.0,6.0,7.0,4.0,Arsenal,,5,35.0
18,6.0,William,Saliba,2.7,Available,450,DEF,0,0,3,0.00,0.03,3,6.48,93.0,4.1,2.0,0,0,0,1,0,6.0,6.0,2.0,5.0,1.0,Arsenal,,5,20.0
20,5.0,Thomas,Partey,1.7,Available,450,MID,1,0,3,0.16,0.23,3,6.48,104.8,56.8,11.0,3,0,0,2,0,3.0,11.0,1.0,3.0,1.0,Arsenal,,5,19.0
21,4.4,Kieran,Tierney,0.0,Injured,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Arsenal,,5,0.0
22,4.8,Tomiyasu,Takehiro,0.0,Injured,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Arsenal,,5,0.0
23,6.9,Leandro,Trossard,0.7,Available,224,MID,1,0,1,0.34,0.13,3,2.45,56.6,37.2,56.0,1,0,0,0,1,1.0,7.0,1.0,3.0,-2.0,Arsenal,,5,10.0
24,6.5,Benjamin,White,3.0,Available,405,DEF,0,0,3,0.11,0.09,2,5.88,62.6,10.9,17.0,0,0,0,0,0,6.0,6.0,2.0,6.0,1.0,Arsenal,,5,21.0
25,4.8,Oleksandr,Zinchenko,0.3,Doubtful,78,DEF,0,0,1,0.00,0.04,0,0.60,7.2,4.9,6.0,0,0,0,0,0,6.0,0.0,1.0,0.0,0.0,Arsenal,,5,7.0
73,4.3,Norberto,Murara Neto,0.8,Available,180,GKP,0,0,0,0.00,0.00,2,2.91,77.8,0.0,0.0,0,0,11,0,0,4.0,3.0,0.0,0.0,0.0,Arsenal,,5,7.0
186,6.8,Raheem,Sterling,0.2,Available,10,MID,0,0,0,0.00,0.00,0,0.13,0.0,0.0,2.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,Arsenal,,5,1.0
578,5.8,Riccardo,Calafiori,3.3,Available,115,DEF,1,0,0,0.02,0.00,1,2.22,47.4,0.4,9.0,1,0,0,0,0,0.0,1.0,1.0,0.0,9.0,Arsenal,,5,11.0
597,4.5,Myles,Lewis-Skelly,0.0,Available,1,MID,0,0,0,0.00,0.00,1,0.49,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Arsenal,,5,0.0
633,6.0,Mikel,Merino,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Arsenal,,5,0.0
638,4.5,Salah-Eddine,Oulad M'hand,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Arsenal,,5,0.0
639,4.5,Tommy,Setford,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Arsenal,,5,0.0
657,4.0,Maldini,Kacurri,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,Arsenal,,5,0.0
658,4.0,Ayden,Heaven,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,Arsenal,,5,0.0
659,4.5,Ismeal,Kabia,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,Arsenal,,5,0.0
28,6.4,Leon,Bailey,0.7,Available,223,MID,0,0,0,0.32,0.57,3,2.26,18.2,62.9,49.0,0,0,0,1,0,1.0,2.0,1.0,0.0,1.0,Aston Villa,,3,5.0
29,5.3,Ross,Barkley,1.7,Available,115,MID,0,1,0,0.10,0.11,2,0.89,32.0,30.3,10.0,0,0,0,1,0,0.0,1.0,1.0,4.0,0.0,Aston Villa,,3,6.0
30,4.9,Enzo,Barrenechea,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
31,5.3,Emiliano,Buendía Stati,0.7,Available,7,MID,0,0,0,0.00,0.01,0,0.09,0.6,1.8,2.0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,Aston Villa,,3,2.0
32,4.4,Matty,Cash,0.0,Doubtful,96,DEF,0,0,0,0.00,0.01,1,1.53,9.6,12.4,4.0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,Aston Villa,,3,3.0
33,4.5,Leander,Dendoncker,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
34,6.5,Moussa,Diaby,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
35,4.5,Diego Carlos,Santos Silva,0.7,Available,90,DEF,0,0,0,0.00,0.01,1,0.51,20.0,1.9,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,Aston Villa,,3,2.0
36,4.6,Lucas,Digne,4.0,Available,351,DEF,0,2,0,0.00,0.95,6,3.51,102.4,97.4,2.0,2,0,0,0,0,2.0,2.0,7.0,4.0,1.0,Aston Villa,,3,16.0
37,5.0,Lewis,Dobbin,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
38,6.1,Jhon,Durán,6.0,Available,131,FWD,4,0,0,2.07,0.14,3,2.19,131.4,10.0,106.0,5,0,0,1,0,6.0,1.0,7.0,6.0,5.0,Aston Villa,,3,25.0
39,4.0,Joe,Gauci,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
40,4.0,Kortney,Hause,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
41,5.4,Samuel,Iling-Junior,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
42,5.0,Boubacar,Kamara,0.0,Doubtful,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
43,4.0,Kaine,Kesler-Hayden,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
44,4.5,Ezri,Konsa Ngoyo,4.0,Available,450,DEF,1,0,0,0.28,0.05,7,5.19,106.0,28.6,46.0,1,0,0,0,0,2.0,1.0,2.0,1.0,9.0,Aston Villa,,3,15.0
45,4.9,Ian,Maatsen,1.0,Available,107,DEF,0,0,0,0.01,0.55,1,1.72,22.6,63.4,12.0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,Aston Villa,,3,5.0
46,4.0,Filip,Marschall,0.0,Unavailable,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
47,5.0,Emiliano,Martínez Romero,1.7,Available,450,GKP,0,0,0,0.00,0.00,7,5.19,93.4,0.0,0.0,0,0,10,1,0,3.0,1.0,2.0,0.0,3.0,Aston Villa,,3,9.0
48,5.4,John,McGinn,1.3,Doubtful,349,MID,0,0,1,0.51,0.54,5,3.41,12.2,39.9,36.0,0,0,0,1,0,2.0,3.0,1.0,2.0,1.0,Aston Villa,,3,9.0
49,4.4,Tyrone,Mings,0.0,Doubtful,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
50,4.0,Kosta,Nedeljković,0.3,Available,93,DEF,0,0,0,0.00,0.02,2,1.84,22.2,6.3,0.0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,Aston Villa,,3,3.0
51,4.5,Robin,Olsen,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
52,4.5,Pau,Torres,1.3,Available,450,DEF,0,0,0,0.00,0.08,7,5.19,70.6,20.6,0.0,0,0,0,1,0,2.0,1.0,2.0,1.0,1.0,Aston Villa,,3,7.0
53,5.5,Jacob,Ramsey,2.0,Available,245,MID,0,1,0,0.41,0.79,6,3.26,42.4,51.1,59.0,0,0,0,0,0,4.0,1.0,2.0,2.0,2.0,Aston Villa,,3,11.0
54,5.2,Morgan,Rogers,4.7,Available,450,MID,0,2,0,0.55,0.99,7,5.19,103.0,109.5,102.0,3,0,0,1,0,2.0,2.0,2.0,2.0,10.0,Aston Villa,,3,18.0
55,4.0,Viljami,Sinisalo,0.0,Unavailable,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
56,4.0,Lino,da Cruz Sousa,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Aston Villa,,3,0.0
57,5.5,Youri,Tielemans,2.7,Available,450,MID,0,2,0,0.18,1.38,7,5.19,124.0,173.3,12.0,2,0,0,1,0,7.0,2.0,1.0,2.0,5.0,Aston Villa,,3,17.0
58,9.0,Ollie,Watkins,8.0,Available,358,FWD,3,1,2,3.10,0.14,4,3.13,118.6,51.7,176.0,3,0,0,0,0,2.0,2.0,5.0,13.0,6.0,Aston Villa,,3,28.0
233,5.2,Amadou,Onana,4.0,Available,332,MID,2,0,1,1.11,0.11,5,4.30,109.2,30.6,84.0,5,0,0,2,0,10.0,1.0,9.0,1.0,2.0,Aston Villa,,3,23.0
569,5.3,Jaden,Philogene,0.3,Injured,17,MID,0,0,0,0.07,0.01,0,1.15,1.0,1.5,4.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Aston Villa,,3,1.0
598,4.0,Lamare,Bogarde,0.7,Available,168,DEF,0,0,0,0.00,0.08,3,1.30,28.8,15.5,0.0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,Aston Villa,,3,2.0
640,4.0,Sil,Swinkels,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Aston Villa,,3,0.0
641,4.0,Oliwier,Zych,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Aston Villa,,3,0.0
656,4.5,Kadan,Young,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,Aston Villa,,3,0.0
59,4.4,Max,Aarons,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
60,4.9,Tyler,Adams,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
61,4.5,Jaidon,Anthony,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
62,4.9,David,Brooks,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
63,4.9,Ryan,Christie,1.8,Available,290,MID,0,0,2,0.08,0.15,5,4.36,35.4,82.1,21.0,0,0,0,3,0,1.0,2.0,2.0,2.0,1.0,Bournemouth,,3,8.0
64,5.0,Lewis,Cook,2.8,Available,443,MID,1,0,0,0.23,0.73,8,7.46,94.8,90.4,50.0,0,0,0,3,0,1.0,2.0,7.0,1.0,1.0,Bournemouth,,3,12.0
65,5.4,Enes,Ünal,0.5,Available,21,FWD,0,0,0,0.12,0.04,1,0.69,7.4,10.6,26.0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,Bournemouth,,3,2.0
66,5.0,Romain,Faivre,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
67,4.5,Hamed,Traorè,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
68,4.0,James,Hill,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
69,4.5,Daniel,Jebbison,0.2,Unavailable,26,FWD,0,0,0,0.00,0.00,0,0.34,3.2,10.6,2.0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,Bournemouth,,3,2.0
70,4.5,Milos,Kerkez,1.5,Available,425,DEF,0,0,0,0.09,0.17,8,7.46,62.4,62.1,12.0,0,0,0,1,0,1.0,2.0,1.0,2.0,1.0,Bournemouth,,3,7.0
71,5.4,Justin,Kluivert,2.5,Available,306,MID,0,1,2,0.57,0.44,5,4.41,47.4,81.4,96.0,0,0,0,3,0,0.0,3.0,5.0,2.0,0.0,Bournemouth,,3,10.0
72,4.4,Chris,Mepham,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
74,5.0,Dango,Ouattara,1.5,Available,155,MID,0,1,0,0.48,0.80,2,3.27,48.6,46.2,38.0,0,0,0,0,0,2.0,1.0,4.0,0.0,1.0,Bournemouth,,3,8.0
75,4.0,Alex,Paulsen,0.0,Unavailable,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
76,4.8,Philip,Billing,0.2,Available,21,MID,0,0,0,0.00,0.09,1,0.58,5.2,4.7,4.0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,Bournemouth,,3,2.0
77,4.9,Alex,Scott,1.0,Available,155,MID,0,0,0,0.12,0.05,3,3.36,47.2,17.8,13.0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,Bournemouth,,3,6.0
78,5.6,Antoine,Semenyo,3.5,Available,429,MID,2,1,0,1.66,1.34,8,7.31,114.0,61.9,202.0,1,0,0,2,0,8.0,5.0,6.0,1.0,2.0,Bournemouth,,3,22.0
79,4.8,Marcos,Senesi,0.8,Available,256,DEF,0,0,0,0.00,0.09,4,4.28,74.0,30.9,6.0,0,0,0,2,0,0.0,1.0,1.0,1.0,0.0,Bournemouth,,3,3.0
80,5.0,Luis,Sinisterra,3.5,Available,148,MID,1,1,0,1.00,0.32,3,3.03,81.6,63.6,148.0,2,0,0,0,0,2.0,1.0,11.0,1.0,1.0,Bournemouth,,3,16.0
81,4.5,Adam,Smith,2.0,Available,174,DEF,0,0,1,0.00,0.01,1,2.03,30.6,14.9,0.0,0,0,0,1,0,2.0,1.0,1.0,5.0,1.0,Bournemouth,,3,10.0
83,5.5,Marcus,Tavernier,4.0,Available,436,MID,1,0,1,2.04,0.71,7,7.37,108.4,197.5,169.0,2,0,0,0,0,2.0,9.0,2.0,3.0,2.0,Bournemouth,,3,18.0
84,4.4,Mark,Travers,0.5,Available,90,GKP,0,0,0,0.00,0.00,1,0.78,14.4,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,2.0,0.0,Bournemouth,,3,2.0
85,4.5,Illia,Zabarnyi,1.5,Available,450,DEF,0,0,0,0.19,0.05,8,7.72,93.2,13.7,10.0,0,0,0,0,0,2.0,2.0,1.0,2.0,1.0,Bournemouth,,3,8.0
152,4.5,Kepa,Arrizabalaga,1.8,Available,180,GKP,0,0,0,0.00,0.00,5,4.03,103.4,0.0,0.0,0,0,15,0,0,0.0,0.0,3.0,0.0,4.0,Bournemouth,,3,7.0
580,4.4,Dean,Huijsen,0.2,Available,193,DEF,0,0,0,0.04,0.01,4,3.44,39.0,31.4,4.0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,Bournemouth,,3,3.0
592,4.5,Julián,Araujo Zúñiga,1.2,Available,272,DEF,0,0,0,0.00,0.03,7,5.70,30.0,6.0,2.0,0,0,0,0,0,1.0,2.0,1.0,1.0,1.0,Bournemouth,,3,6.0
599,4.0,Will,Dennis,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,,3,0.0
617,5.9,Francisco Evanilson,de Lima Barbosa,1.5,Available,277,FWD,0,0,2,1.90,0.39,5,4.43,17.4,39.5,84.0,0,0,0,0,0,,2.0,2.0,0.0,2.0,Bournemouth,,3,6.0
86,4.5,Kristoffer,Ajer,0.8,Available,367,DEF,0,0,0,0.28,0.04,7,8.78,37.0,30.1,39.0,0,0,0,1,0,2.0,1.0,1.0,1.0,0.0,Brentford,,3,5.0
87,4.5,Ethan,Brierley,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
88,4.5,Nathan,Collins,1.8,Available,450,DEF,0,2,0,0.53,0.02,9,11.08,158.4,3.4,86.0,1,0,0,1,0,6.0,1.0,5.0,0.0,1.0,Brentford,,3,13.0
89,5.0,Mikkel,Damsgaard,2.0,Available,282,MID,0,0,1,0.32,0.40,5,7.68,59.4,71.4,65.0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,Brentford,,3,9.0
90,4.9,Josh,Dasilva,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
91,4.5,Mark,Flekken,2.8,Available,450,GKP,0,0,0,0.00,0.02,9,11.08,234.0,0.0,0.0,0,0,28,0,0,4.0,3.0,3.0,2.0,3.0,Brentford,,3,15.0
92,4.4,Rico,Henry,0.0,Injured,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
93,4.4,Aaron,Hickey,0.0,Injured,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
94,4.9,Vitaly,Janelt,2.2,Available,380,MID,0,0,1,0.07,0.20,8,8.66,38.4,40.8,7.0,0,0,0,0,0,2.0,2.0,3.0,2.0,2.0,Brentford,,3,11.0
95,5.4,Mathias,Jensen,1.8,Injured,238,MID,0,1,0,0.10,0.46,3,4.17,38.8,84.8,5.0,1,0,0,1,0,2.0,1.0,6.0,0.0,0.0,Brentford,,3,9.0
