id,player_cost,first_name,second_name,player_form,status,minutes,player_position,goals_scored,assists,clean_sheets,expected_goals,expected_assists,goals_conceded,expected_goals_conceded,influence,creativity,threat,bonus,penalties_saved,saves,yellow_cards,red_cards,gw1_points,gw2_points,gw3_points,gw4_points,gw5_points,team_name,team_form,team_strength,total_points
96,4.0,Kim,Ji-soo,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
97,4.5,Yunus Emre,Konak,0.2,Available,11,MID,0,0,0,0.00,0.00,1,0.51,1.2,0.7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,Brentford,,3,1.0
98,5.0,Keane,Lewis-Potter,2.5,Available,276,MID,0,1,0,0.10,0.21,7,8.88,63.0,35.1,41.0,0,0,0,0,0,1.0,2.0,1.0,2.0,5.0,Brentford,,3,11.0
99,7.2,Bryan,Mbeumo,6.2,Available,449,MID,4,0,0,1.76,1.28,9,11.08,181.6,160.4,144.0,6,0,0,2,0,9.0,1.0,14.0,2.0,8.0,Brentford,,3,34.0
100,4.4,Ben,Mee,0.0,Available,1,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.1,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,Brentford,,3,1.0
101,4.9,Christian,Nørgaard,1.2,Doubtful,360,MID,0,0,0,0.37,0.07,6,7.56,66.8,47.2,17.0,0,0,0,1,0,2.0,1.0,2.0,2.0,0.0,Brentford,,3,7.0
102,4.9,Frank,Onyeka,0.2,Unavailable,23,MID,0,0,0,0.00,0.02,0,0.69,0.0,0.5,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,Brentford,,3,2.0
103,4.5,Myles,Peart-Harris,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
104,4.5,Ethan,Pinnock,1.0,Available,450,DEF,0,0,0,0.23,0.04,9,11.08,105.8,2.1,72.0,0,0,0,1,0,0.0,1.0,1.0,1.0,1.0,Brentford,,3,4.0
105,4.5,Mads,Roerslev Rasmussen,1.0,Available,260,DEF,0,0,0,0.01,0.18,5,6.12,25.0,15.7,9.0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,Brentford,,3,6.0
106,5.4,Kevin,Schade,2.2,Available,236,MID,0,1,1,0.42,0.03,2,3.67,27.8,27.0,56.0,0,0,0,0,0,2.0,1.0,6.0,1.0,1.0,Brentford,,3,11.0
107,5.9,Igor Thiago,Nascimento Rodrigues,0.0,Injured,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
108,7.3,Ivan,Toney,0.0,Unavailable,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
109,4.0,Hákon,Valdimarsson,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
110,6.0,Yoane,Wissa,4.2,Injured,290,FWD,3,1,0,2.43,0.27,6,5.38,130.2,56.9,150.0,7,0,0,1,0,11.0,2.0,8.0,7.0,0.0,Brentford,,3,28.0
111,4.5,Yehor,Yarmoliuk,0.8,Available,68,MID,0,0,0,0.04,0.01,2,3.01,17.2,5.4,1.0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,Brentford,,3,3.0
112,4.5,Mathias,Jorgensen,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brentford,,3,0.0
314,4.8,Fábio,Freitas Gouveia Carvalho,1.2,Available,142,MID,0,0,0,0.08,0.35,5,6.25,15.6,25.0,21.0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,Brentford,,3,6.0
338,4.0,Sepp,van den Berg,0.8,Available,195,DEF,0,0,0,0.00,0.22,6,6.22,41.6,12.4,4.0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,Brentford,,3,3.0
602,4.5,Ryan,Trevitt,0.2,Available,3,MID,0,0,0,0.00,0.00,0,0.00,2.6,0.1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,Brentford,,3,1.0
634,5.0,Gustavo,Nunes Fernandes Gomes,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Brentford,,3,0.0
649,4.0,Jayden,Meghoma,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,Brentford,,3,0.0
661,4.5,Tony,Yogane,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,,,0.0,Brentford,,3,0.0
113,5.5,Simon,Adingra,1.3,Available,134,MID,1,1,0,0.32,0.65,1,1.31,58.4,32.5,49.0,0,0,0,0,0,6.0,4.0,1.0,1.0,2.0,Brighton,,3,14.0
114,4.5,Benicio,Baker-Boaitey,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
115,5.0,Carlos,Baleba,2.0,Available,258,MID,0,0,1,0.41,0.08,2,3.39,31.0,33.5,27.0,0,0,0,1,0,0.0,1.0,2.0,3.0,1.0,Brighton,,3,7.0
116,4.0,Valentín,Barco,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
118,4.5,Amario,Cozier-Duberry,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
119,4.9,Mahmoud,Dahoud,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
120,4.6,Lewis,Dunk,2.7,Available,435,DEF,0,0,2,0.16,0.28,4,5.84,77.4,57.7,10.0,0,0,0,1,0,6.0,2.0,2.0,6.0,0.0,Brighton,,3,16.0
121,5.4,Julio,Enciso,0.7,Available,39,MID,0,0,0,0.08,0.12,0,0.24,13.6,42.1,10.0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,Brighton,,3,3.0
122,5.0,Pervis,Estupiñán,0.7,Available,99,DEF,0,0,0,0.06,0.24,2,2.47,15.2,75.0,16.0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,Brighton,,3,2.0
123,5.5,Evan,Ferguson,0.7,Available,13,FWD,0,0,0,0.11,0.00,0,0.00,0.0,0.0,6.0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,Brighton,,3,2.0
124,5.0,Billy,Gilmour,0.0,Unavailable,97,MID,0,0,0,0.08,0.04,1,1.32,11.4,11.9,2.0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,Brighton,,3,3.0
125,6.5,Pascal,Groß,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
126,5.0,Jack,Hinshelwood,4.7,Available,426,MID,1,0,2,0.32,0.60,4,5.70,81.4,83.9,48.0,3,0,0,1,0,3.0,2.0,2.0,2.0,10.0,Brighton,,3,19.0
127,5.0,Ibrahim,Osman,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
128,4.4,Igor Julio,dos Santos de Paulo,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
129,5.6,João Pedro,Junqueira de Jesus,3.0,Available,280,FWD,2,0,1,0.90,0.26,2,3.96,98.8,50.6,97.0,5,0,0,1,0,2.0,8.0,8.0,0.0,1.0,Brighton,,3,19.0
130,4.5,Kacper,Kozłowski,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
131,4.5,Tariq,Lamptey,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
132,6.5,Solly,March,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
133,4.5,Adrian,Mazilu,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
134,5.0,James,Milner,0.3,Doubtful,169,MID,0,0,1,0.16,0.15,1,1.98,28.6,66.3,12.0,0,0,0,1,0,2.0,2.0,1.0,0.0,0.0,Brighton,,3,5.0
135,5.5,Yankuba,Minteh,2.3,Available,300,MID,0,2,1,0.48,1.16,3,3.58,50.2,119.2,74.0,0,0,0,2,0,4.0,2.0,4.0,2.0,1.0,Brighton,,3,13.0
136,6.7,Mitoma,Kaoru,3.3,Available,441,MID,1,2,2,1.66,1.00,4,5.73,97.6,85.9,166.0,1,0,0,0,0,8.0,6.0,2.0,3.0,5.0,Brighton,,3,24.0
137,4.4,Jakub,Moder,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
138,4.5,Mark,O’Mahony,0.0,Unavailable,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
139,4.0,Odeluga,Offiah,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
140,4.5,Cameron,Peupion,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
141,4.9,Jeremy,Sarmiento Morante,0.0,Unavailable,8,MID,0,0,0,0.00,0.00,0,0.00,0.2,0.8,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,Brighton,,3,1.0
142,4.5,Jason,Steele,0.0,Available,180,GKP,0,0,1,0.00,0.00,1,1.88,40.4,0.0,0.0,1,0,3,0,0,7.0,2.0,0.0,0.0,0.0,Brighton,,3,9.0
143,5.5,Deniz,Undav,0.0,Unavailable,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
144,4.5,Jan Paul,van Hecke,4.0,Available,450,DEF,0,1,2,0.05,0.13,4,5.84,108.4,23.9,14.0,0,0,0,1,0,6.0,1.0,2.0,6.0,4.0,Brighton,,3,19.0
145,4.5,Joël,Veltman,3.3,Available,431,DEF,0,0,2,0.05,0.49,4,4.89,73.6,35.8,11.0,4,0,0,1,0,8.0,2.0,2.0,7.0,1.0,Brighton,,3,20.0
146,4.5,Bart,Verbruggen,3.3,Available,270,GKP,0,0,1,0.00,0.00,3,3.96,80.4,0.0,0.0,0,0,9,1,0,0.0,0.0,4.0,5.0,1.0,Brighton,,3,10.0
147,4.4,Adam,Webster,0.0,Available,14,DEF,0,0,0,0.00,0.02,0,0.00,5.6,0.7,2.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,Brighton,,3,1.0
148,5.8,Danny,Welbeck,3.3,Available,426,FWD,3,1,2,1.96,0.26,4,5.73,145.4,72.8,178.0,7,0,0,1,0,12.0,9.0,2.0,2.0,6.0,Brighton,,3,31.0
149,4.9,Mats,Wieffer,0.3,Available,118,MID,0,1,1,0.00,0.03,1,1.12,40.4,28.7,2.0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,Brighton,,3,7.0
595,5.4,Brajan,Gruda,0.0,Doubtful,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
600,5.0,Yasin,Ayari,1.7,Available,165,MID,0,0,1,0.52,0.39,1,2.32,33.6,41.1,50.0,0,0,0,0,0,1.0,1.0,2.0,3.0,0.0,Brighton,,3,7.0
601,5.0,Andrew,Moran,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
615,4.0,Carl,Rushworth,0.0,Unavailable,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brighton,,3,0.0
618,5.5,Georginio,Rutter,2.0,Available,155,MID,0,0,1,0.85,0.16,2,2.78,7.0,43.4,63.0,0,0,0,0,0,,1.0,1.0,3.0,2.0,Brighton,,3,7.0
628,4.5,Ferdi,Kadioglu,0.3,Available,23,DEF,0,0,0,0.03,0.02,0,0.14,8.8,21.5,2.0,0,0,0,0,0,,,0.0,1.0,0.0,Brighton,,3,1.0
629,5.5,Matt,O'Riley,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,Brighton,,3,0.0
150,4.5,Andrey,Nascimento dos Santos,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
151,4.5,Ângelo Gabriel,Borges Damaceno,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
153,4.4,Benoît,Badiashile,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
154,4.0,Lucas,Bergström,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
155,4.0,Marcus,Bettinelli,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
157,4.9,Moisés,Caicedo Corozo,3.2,Available,435,MID,0,1,2,0.13,0.62,5,5.64,112.6,62.9,9.0,0,0,0,1,0,1.0,2.0,2.0,3.0,6.0,Chelsea,,3,14.0
158,4.5,Cesare,Casadei,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
160,4.8,Ben,Chilwell,0.0,Available,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
161,4.9,Carney,Chukwuemeka,0.0,Available,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
162,4.5,Levi,Colwill,3.8,Available,450,DEF,0,0,2,0.18,0.48,5,5.76,109.4,35.2,28.0,1,0,0,1,0,1.0,1.0,2.0,5.0,7.0,Chelsea,,3,16.0
163,5.0,Marc,Cucurella Saseta,3.0,Available,431,DEF,0,0,2,0.00,0.24,4,5.56,68.0,18.6,10.0,0,0,0,3,0,2.0,0.0,2.0,5.0,5.0,Chelsea,,3,14.0
164,5.4,David Datro,Fofana,0.0,Unavailable,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
165,5.0,Deivid Washington,de Souza Eugênio,0.0,Available,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
166,5.8,Kiernan,Dewsbury-Hall,0.5,Available,44,MID,0,0,0,0.00,0.03,1,0.34,7.4,12.4,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,Chelsea,,3,3.0
167,4.4,Axel,Disasi,1.8,Available,94,DEF,0,0,1,0.00,0.00,0,1.90,13.0,1.5,0.0,0,0,0,0,0,0.0,0.0,0.0,6.0,1.0,Chelsea,,3,7.0
168,5.0,Enzo,Fernández,1.8,Available,353,MID,0,0,1,0.22,0.33,5,3.87,50.0,93.0,34.0,0,0,0,0,0,2.0,2.0,2.0,0.0,3.0,Chelsea,,3,9.0
169,5.9,Conor,Gallagher,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
170,4.0,Alfie,Gilchrist,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
171,4.9,Malo,Gusto,0.5,Doubtful,253,DEF,0,0,0,0.03,0.11,5,2.82,28.2,21.6,14.0,0,0,0,1,0,1.0,0.0,2.0,0.0,0.0,Chelsea,,3,3.0
172,5.0,Reece,James,0.0,Injured,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
173,4.5,Omari,Kellyman,0.0,Injured,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
174,4.5,Roméo,Lavia,0.0,Doubtful,65,MID,0,0,0,0.00,0.18,1,0.66,15.2,13.5,0.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,Chelsea,,3,2.0
175,6.3,Romelu,Lukaku Bolingoli,0.0,Unavailable,0,FWD,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
176,4.5,Malang,Sarr,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
177,6.6,Noni,Madueke,7.0,Available,325,MID,3,0,2,1.40,0.16,3,4.57,128.4,50.1,168.0,3,0,0,0,0,0.0,20.0,2.0,3.0,3.0,Chelsea,,3,28.0
178,4.9,Marc,Guiu Paz,0.0,Available,24,FWD,0,0,0,0.00,0.00,1,0.11,0.0,0.3,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,Chelsea,,3,1.0
179,6.3,Mykhailo,Mudryk,0.5,Available,61,MID,0,0,0,0.00,0.16,2,2.06,8.6,14.4,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,Chelsea,,3,2.0
180,7.7,Nicolas,Jackson,8.2,Available,363,FWD,4,2,2,3.05,0.14,4,5.02,183.0,76.8,212.0,5,0,0,2,0,2.0,10.0,6.0,1.0,16.0,Chelsea,,3,35.0
181,6.1,Christopher,Nkunku,2.5,Available,105,MID,1,0,0,1.04,0.14,1,1.47,51.6,38.3,73.0,1,0,0,0,0,1.0,1.0,1.0,7.0,1.0,Chelsea,,3,11.0
182,10.6,Cole,Palmer,8.5,Available,415,MID,2,4,2,1.27,1.07,5,5.36,181.4,173.5,66.0,4,0,0,2,0,2.0,17.0,6.0,3.0,8.0,Chelsea,,3,36.0
183,4.4,Đorđe,Petrović,0.0,Unavailable,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
184,4.5,Renato,Palma Veiga,0.8,Available,107,MID,0,0,1,0.04,0.01,1,1.98,18.4,5.5,15.0,0,0,0,1,0,1.0,1.0,0.0,2.0,0.0,Chelsea,,3,4.0
185,4.6,Robert,Sánchez,7.0,Available,450,GKP,0,0,2,0.00,0.00,5,5.76,173.2,0.0,0.0,5,1,21,1,0,2.0,1.0,2.0,15.0,10.0,Chelsea,,3,30.0
187,4.4,Tosin,Adarabioyo,1.8,Available,118,DEF,0,0,1,0.00,0.00,0,1.07,35.6,10.9,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,6.0,Chelsea,,3,7.0
189,4.5,Wesley,Fofana,2.2,Available,416,DEF,0,0,1,0.04,0.08,5,5.41,72.8,47.1,12.0,2,0,0,3,0,1.0,1.0,1.0,7.0,0.0,Chelsea,,3,10.0
386,6.3,Jadon,Sancho,2.3,Available,101,MID,0,2,0,0.00,0.35,0,0.98,41.2,54.6,12.0,0,0,0,1,0,0.0,0.0,0.0,3.0,4.0,Chelsea,,3,7.0
560,6.3,Pedro,Lomba Neto,1.5,Available,212,MID,0,1,0,0.04,0.28,2,2.05,41.8,61.3,21.0,0,0,0,1,0,1.0,4.0,0.0,1.0,1.0,Chelsea,,3,7.0
575,4.0,Caleb,Wiley,0.0,Unavailable,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
581,4.3,Filip,Jørgensen,0.0,Available,0,GKP,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,,3,0.0
621,6.4,João,Félix Sequeira,2.0,Available,109,MID,1,0,0,0.42,0.09,0,0.93,41.4,7.9,51.0,0,0,0,1,0,,6.0,1.0,0.0,1.0,Chelsea,,3,8.0
11,5.9,Eddie,Nketiah,1.3,Available,155,FWD,0,0,1,0.49,0.24,2,2.86,6.8,15.8,68.0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,Crystal Palace,,3,4.0
159,4.4,Trevoh,Chalobah,0.0,Doubtful,0,DEF,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,,3,0.0
190,4.5,Naouirou,Ahamada,0.0,Unavailable,0,MID,0,0,0,0.00,0.00,0,0.00,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,,3,0.0
193,4.9,Cheick,Doucouré,1.7,Injured,91,MID,0,1,0,0.04,0.01,1,1.31,17.6,5.9,6.0,0,0,0,0,0,1.0,0.0,4.0,1.0,0.0,Crystal Palace,,3,6.0
